id,douban_id,name,year,rating
201,6786002,触不可及 Intouchables,2011,9.1
202,5975206,记我的母亲 わが母の記,2011,8.6
203,26020796,家族之苦 家族はつらいよ,2016,8.1
204,25980443,海边的曼彻斯特 Manchester by the Sea,2016,8.6
205,26340305,毕业会考 Bacalaureat,2016,7.8
206,1855131,东京塔 東京タワー～オカンとボクと、時々、オトン～,2007,8.6
207,3395437,弟弟 おとうと,2010,8.1
208,25814705,小森林 夏秋篇 リトル・フォレスト 夏・秋,2014,8.9
209,25724855,房间 Room,2015,8.8
210,1292337,无人知晓 誰も知らない,2004,8.9
211,19973780,菲洛梅娜 Philomena,2013,8.4
212,3284397,八月：奥色治郡 August: Osage County,2013,8.0
213,3626372,大地惊雷 True Grit,2010,8.1
214,20438962,鸟人 Birdman or (The Unexpected Virtue of Ignorance),2014,7.9
215,25761131,青春好久不见,2013,5.1
216,25962070,谁的青春不叛逆,2014,2.7
217,19933349,梦幻岛,2013,5.2
218,25885385,姐妹2再见青春,2014,3.4
219,26735613,房事百科,2016,3.5
220,26660996,超能荷尔蒙,2015,3.5
221,26646406,男二本色,2015,3.6
222,26630517,一家老小向前冲,2016,3.5
223,26718806,恭喜发财之谈钱说爱,2016,2.7
224,26806651,练胆儿,2016,4.5
225,26589492,死尸少女惊魂舞 女の子よ死体と踊れ,2015,3.4
226,26657793,奔跑吧有情人,2015,3.7
227,25839136,空姐,2014,3.0
228,25788662,记忆森林,2013,4.1
229,10428498,金童玉女,2012,3.6
230,25827381,为你抛却 Tevar,2015,4.9
231,25772404,我不靠谱的白马王子,2013,4.1
232,25851748,链·爱,2014,4.9
233,26324201,美女敢死队,2015,2.4
234,26259634,何以笙箫默,2015,3.6
235,26411409,怦然星动,2015,4.3
236,25945356,新步步惊心,2015,4.1
237,26948510,爱上女蒲团2,2017,2.8
238,25858759,有一个地方只有我们知道,2015,4.9
239,25745752,左耳,2015,5.4
240,24847343,小时代4：灵魂尽头,2015,4.6
241,25911595,第三种爱情,2015,5.1
242,26322809,杜拉拉追婚记,2015,5.3
243,24743728,夜孔雀,2015,4.7
244,25831308,露水红颜,2014,4.8
245,25779218,匆匆那年,2014,5.3
246,24847340,小时代3：刺金时代,2014,4.3
247,26021055,栀子花开,2015,4.1
248,26354526,睡在我上铺的兄弟,2016,5.0
249,26614395,勿忘初心,2015,2.6
250,26591459,失眠男女,2016,2.9
251,26686166,同城邂逅,2016,3.6
252,26303497,爱情不等式,2016,
253,25880256,奇葩追梦,2016,3.0
254,26991765,鸡飞狗跳,2017,
255,26720391,大显神威 大顯神威,2016,4.2
256,26707851,人生按个赞 人生按個讚,2016,3.9
257,26727930,抢劫梦想终成真 Amis publics,2016,5.8
258,26822334,绑架丁丁当 綁架丁丁當,2016,4.2
259,1302674,雅加达 자카르타,2000,4.8
260,26828215,人在驴途,2016,3.4
261,26931207,恋,2016,
262,25830345,Huat啊! Huat啊! 发! Huat Ah! Huat Ah! Huat!,2014,4.9
263,10590684,行差踏错,2012,5.3
264,6959706,翻生奇兵,2011,3.1
265,26718721,当我们年轻的时候,2016,3.4
266,26775637,谁的青春不热血之深流不息,2016,5.6
267,26336301,菜鸟,2014,4.6
268,26767508,神兽金刚之青龙再现,2016,4.1
269,26729855,咸鱼传奇,2017,2.6
270,11632433,哭恋,2013,3.3
271,20398974,唇唇欲动,2013,4.2
272,25719521,盗剑72小时,2013,3.7
273,11625731,啊朋友还钱,2013,5.0
274,25727236,201413,2014,2.4
275,25848281,美女来了,2014,3.1
276,21359363,不要迷恋姐,2013,2.7
277,25863020,情笛之爱,2014,7.1
278,26782636,乡关何处,2016,
279,26322807,照见,2014,6.6
280,27067697,冯梦龙传奇,2017,
281,25901066,美丽笨女人,2014,3.9
282,25980222,山那边有匹马,2015,5.8
283,26596836,以爱为名 以愛為名,2017,
284,25903112,老大不小,2014,3.8
285,10449536,北漂鱼,2013,4.8
286,6396689,赛车传奇,2011,4.2
287,6946777,跑出一片天,2012,5.7
288,19967777,非秀不可,2013,3.8
289,24872203,俐侎阿朵,2013,5.0
290,26985404,当下完美 แค่นี้ก็ดีแล้ว,2017,4.9
291,22966167,聚客镇,2013,3.7
292,25817526,红夜,2013,3.7
293,25923546,美色时代,2014,2.7
294,24751110,爱·你别走,2013,3.2
295,25807588,石斛兰,2014,3.2
296,25934578,黄金福将,2014,3.1
297,26297576,奔驰的大葱,2015,3.2
298,25806698,热血男人帮,2015,5.3
299,26220159,分手木马计,2014,3.2
300,26335743,迷与狂,2015,3.4
301,25746519,0.5的爱情,2014,4.3
302,26578123,大变局之梦回甲午,2015,3.0
303,26339762,不能错过,2015,2.6
304,26639463,我的处女地,2015,2.8
305,25918676,时间都去哪了,2015,3.5
306,26421252,爱情魔发师,2015,3.7
307,26382849,恋爱排班表,2015,4.4
308,26434823,没女神探 沒女神探,2015,4.3
309,26772866,购物女王,2012,3.1
310,26219651,恶人报喜 惡人谷,2016,4.7
311,25986684,奇缘灰姑娘 奇緣灰姑娘,2014,4.7
312,25907086,爱情麻辣烫之情定终身,2016,4.7
313,26607739,极限挑战之皇家宝藏,2016,4.3
314,26012321,我的新野蛮女友 엽기적인 그녀 2,2016,3.4
315,26652816,高跟鞋先生,2016,5.0
316,25849475,新娘大作战,2015,3.9
317,26564988,所以……和黑粉结婚了,2016,4.7
318,26279120,从天“儿”降,2015,3.4
319,25881786,前任2：备胎反击战,2015,5.0
320,25880244,一路惊喜,2015,5.0
321,26711487,决战食神,2017,4.7
322,26662192,王牌逗王牌,2016,3.3
323,26961684,玛格丽特的春天,2017,3.1
324,26850326,欢乐喜剧人,2017,2.5
325,27036467,麻辣学院,2017,
326,26607928,那件疯狂的小事叫爱情,2016,3.9
327,26279433,剩者为王,2015,5.6
328,26691509,东北往事之破马张飞,2017,3.6
329,26389696,大闹天竺,2017,3.8
330,26263443,恋爱中的城市,2015,5.6
331,25780584,我是女王,2015,4.1
332,24743709,北京纽约,2015,4.2
333,25881781,纽约纽约,2016,5.4
334,26433985,一吻定情电影版1：高中篇 イタズラなKiss THE MOVIE Part1 ハイスクール編,2016,4.3
335,26866836,五女闹京城,2016,2.8
336,4202976,堕落天使 Fallen,2016,3.9
337,26779288,美容针,2017,3.9
338,25806660,毕业那年：分手季,2014,3.4
339,26761459,丫丫的夏,2017,
340,26793348,自我救赎,2016,3.1
341,26425079,走出尘埃,2016,5.3
342,26996478,唤爱,2015,
343,27061554,再见时光,2017,5.1
344,26956641,小情书,2017,6.3
345,26344348,赢取女孩 Get the Girl,2017,4.7
346,26996781,终极劫钞 Top Coat Cash,2017,3.9
347,25986685,谁的青春不热血,2014,6.1
348,25956792,异类 The Outcasts,2017,5.7
349,26593198,殉道者杀手 Let Me Make You a Martyr,2015,4.9
350,26797430,戈德斯通 Goldstone,2016,5.7
351,26303614,灭法者 zarra's law,2014,3.7
352,27026079,霸道总裁蓝百万,2017,
353,26993126,戒色师,2017,4.1
354,26794472,食神归来,2016,3.4
355,26865958,蒙圈天使,2017,2.9
356,26894691,大宋绯闻录,2017,3.0
357,26989846,幸运神与衰神,2017,4.6
358,26823293,特种部队:毁尸灭尽 Beyond the Call to Duty,2016,2.6
359,25745827,幸福快递 幸福快遞,2013,4.8
360,26959527,女人永远是对的 聖女奇緣,2017,4.0
