id,douban_id,name,year,rating
503,1309070,飞行家 The Aviator,2004,7.9
504,1866264,女王 The Queen,2006,7.7
505,1293399,莫扎特传 Amadeus,1984,8.6
506,6549903,逃离德黑兰 Argo,2012,8.2
507,3077668,天水围的日与夜 天水圍的日與夜,2008,8.5
508,1291870,雨人 Rain Man,1988,8.6
509,1306939,推手,1991,8.4
510,1292434,一一,2000,8.9
511,2222996,步履不停 歩いても 歩いても,2008,8.8
512,5964718,一次别离 جدایی نادر از سیمین,2011,8.7
513,1308162,女人四十 女人，四十,1995,8.8
514,1291568,东京物语 東京物語,1953,9.2
515,1777612,阳光小美女 Little Miss Sunshine,2006,8.2
516,1300685,克莱默夫妇 Kramer vs. Kramer,1979,8.5
517,2209575,少年时代 Boyhood,2014,8.5
518,1291847,十七岁的单车,2001,7.7
519,1292329,牯岭街少年杀人事件 牯嶺街少年殺人事件,1991,8.7
520,1309004,孔雀,2005,7.9
521,1291851,小武,1997,8.3
522,1292220,情书 Love Letter,1995,8.8
523,1292275,罗拉快跑 Lola rennt,1998,8.1
524,1292233,发条橙 A Clockwork Orange,1971,8.4
525,2132495,朱诺 Juno,2007,7.9
526,26775951,我们毕业啦,2016,2.7
527,26955971,热血少女,2017,
528,26920219,恋恋有声,2017,
529,26345736,女汉子真爱公式,2016,4.7
530,26345159,半熟少女,2016,3.2
531,26378133,海角有个五店市,2017,4.5
532,27003544,黑白照相馆,2014,
533,26779288,美容针,2017,3.9
534,26303497,爱情不等式,2016,
535,25926252,简单爱,2014,2.9
536,26704592,点五步 點五步,2016,6.5
537,25876760,少年巴比伦,2015,6.8
538,26847079,那年我们18岁,2016,3.1
539,24753687,少女哪吒,2014,6.4
540,25975241,爱上女主播,2014,5.2
541,24702274,信赖 Förtroligheten,2013,6.0
542,26877237,29+1,2016,7.3
543,24752295,青春小说,2013,6.1
544,26290367,谁的青春不迷茫,2016,6.4
545,25886500,年少轻狂,2015,3.8
546,24847343,小时代4：灵魂尽头,2015,4.6
547,26761459,丫丫的夏,2017,
548,26782636,乡关何处,2016,
549,26793348,自我救赎,2016,3.1
550,26425079,走出尘埃,2016,5.3
551,26996478,唤爱,2015,
552,27061554,再见时光,2017,5.1
553,26351519,爱在深秋 愛在深秋,2016,4.2
554,26369910,恋爱教父之三个“坏”家伙,2016,3.2
555,25968017,诱惑单行道,2014,3.2
556,26378829,天亮·分手,2012,2.7
557,26280073,向阳花开,2014,3.9
558,6984059,纯真年代,2015,2.7
559,26686166,同城邂逅,2016,3.6
560,24872203,俐侎阿朵,2013,5.0
561,26265176,致青春兄弟篇,2014,3.5
562,25758654,纯纯欲动,2013,3.4
563,26935498,扭转钱坤 Coin Heist,2017,5.0
564,26820461,东京不热,2016,4.6
565,26996614,忍者传说之高校争霸,2017,4.5
566,25710956,花开与你的半夏,2014,4.4
567,26972691,那女孩真帅,2017,4.3
568,26836811,失恋399年,2017,
569,26707851,人生按个赞 人生按個讚,2016,3.9
570,26696441,被劫持的爱情,2016,5.1
571,25830345,Huat啊! Huat啊! 发! Huat Ah! Huat Ah! Huat!,2014,4.9
572,26429879,我不做大哥好多年 大尾鱸鰻2,2016,5.2
573,26729855,咸鱼传奇,2017,2.6
574,26931207,恋,2016,
575,26220159,分手木马计,2014,3.2
576,25772404,我不靠谱的白马王子,2013,4.1
577,25899569,雇佣老公,2014,3.1
578,25945400,爱情终结战,2014,3.0
579,26948510,爱上女蒲团2,2017,2.8
580,26325638,完美约会,2015,3.4
581,26325490,海岛之恋,2015,2.9
582,26005640,分手，不分手,2014,2.9
583,10355333,"傻瓜爱情 I, Me aur Main",2012,5.5
584,20429432,我的狗狗我的爱,2012,5.3
585,26985404,当下完美 แค่นี้ก็ดีแล้ว,2017,4.9
586,26295921,被称作海贼的男人 海賊とよばれた男,2016,6.4
587,26873291,T台魔王,2016,2.3
588,26697532,小阴谋大爱情,2017,2.7
589,26263919,谋杀似水年华,2016,3.8
590,24875658,我的青春期,2015,5.8
591,26616894,青春逗,2017,
592,26351867,六弄咖啡馆,2016,6.4
593,26412618,六人晚餐,2017,5.5
594,26339762,不能错过,2015,2.6
595,26336301,菜鸟,2014,4.6
596,26688299,猿创世界之熊孩子部落,2016,5.5
597,26106956,非你勿扰,2015,2.7
598,26639463,我的处女地,2015,2.8
599,25767590,我是奋青,2015,4.1
600,26660996,超能荷尔蒙,2015,3.5
601,25918676,时间都去哪了,2015,3.5
602,26637534,奔爱,2016,3.7
603,26425081,合约男女,2017,4.4
604,26602368,我的极品女神,2016,4.0
605,26140241,咱们结婚吧,2015,6.0
606,26279433,剩者为王,2015,5.6
607,7003416,冲上云霄 衝上雲霄,2015,4.4
608,24743728,夜孔雀,2015,4.7
609,25872931,万物生长,2015,5.8
610,20513059,被偷走的那五年,2013,5.8
611,26854554,爱上处女座,2016,2.6
612,26865401,看见我和你,2016,2.7
613,20376577,小时代,2013,4.7
614,6557144,青春期,2011,4.1
615,24736566,北京爱情故事,2014,6.1
616,25834473,我的早更女友,2014,5.5
617,5319835,101次求婚,2013,5.6
618,20444530,我想和你好好的,2013,5.8
619,5290729,全球热恋,2011,5.6
620,6782006,我愿意,2012,5.8
621,26219652,少年班,2015,5.7
622,21359619,单身男女2 單身男女II,2014,5.3
623,25789352,触不可及,2014,5.3
624,26182910,功夫瑜伽,2017,5.1
625,24529353,绝地逃亡 Skiptrace,2016,5.5
626,26691509,东北往事之破马张飞,2017,3.6
627,26607739,极限挑战之皇家宝藏,2016,4.3
628,25710912,港囧,2015,5.7
629,11614603,整容日记,2014,4.5
630,25881786,前任2：备胎反击战,2015,5.0
631,26279120,从天“儿”降,2015,3.4
632,26711487,决战食神,2017,4.7
633,10605978,私人订制,2013,5.6
634,11625097,澳门风云 賭城風雲,2014,5.7
635,10604486,不二神探,2013,4.6
636,4881607,撒娇女人最好命,2014,5.8
637,16475702,一夜惊喜,2013,5.5
638,25831326,临时同居 失戀急讓,2014,5.0
639,26651353,超级快递,2016,4.5
640,26219893,快手枪手快枪手,2016,5.1
641,25895276,煎饼侠,2015,6.1
642,4323732,大笑江湖,2010,4.5
643,25858785,澳门风云2 賭城風雲II,2015,5.6
644,21941770,赏金猎人,2016,5.0
645,24743712,有种你爱我,2015,4.7
646,24751757,微爱之渐入佳境,2014,4.6
647,26012321,我的新野蛮女友 엽기적인 그녀 2,2016,3.4
648,26607928,那件疯狂的小事叫爱情,2016,3.9
649,25880256,奇葩追梦,2016,3.0
650,26865958,蒙圈天使,2017,2.9
651,26991765,鸡飞狗跳,2017,
652,26866836,五女闹京城,2016,2.8
653,26869052,小明和他的小伙伴们,2016,4.1
654,27039022,超级大山炮之夺宝奇兵,2017,3.2
655,26263844,红包,2014,6.2
656,26828215,人在驴途,2016,3.4
657,26711085,岛囧,2016,2.5
658,26646406,男二本色,2015,3.6
659,26806651,练胆儿,2016,4.5
660,26735613,房事百科,2016,3.5
661,26591459,失眠男女,2016,2.9
662,24743709,北京纽约,2015,4.2
663,24697960,爱在晚晴天,2013,5.3
664,25907004,坏姐姐之拆婚联盟,2014,4.5
665,1303907,百变狸猫 平成狸合戦ぽんぽこ,1994,8.4
666,1293318,萤火虫之墓 火垂るの墓,1988,8.7
667,5162334,她的回忆 彼女の想いで,1995,8.6
668,1457127,迷宫物语 迷宮物語,1987,8.1
669,1291569,大都会 メトロポリス,2001,8.2
670,1870128,攻壳机动队SSS 攻殻機動隊 STAND ALONE COMPLEX Solid State Society,2006,8.8
671,2035594,天才嘉年华 Genius Party,2007,8.8
672,1417073,最后的吸血鬼 BLOOD THE LAST VAMPIRE,2000,7.7
673,2049553,机器的复兴：第1部 The Second Renaissance Part I,2003,9.1
674,2049559,世界纪录 World Record,2003,9.0
675,1961961,超越极限 Beyond,2003,8.8
676,1900321,少年故事 Kid's Story,2003,8.9
677,2049560,侦探的故事 A Detective Story,2003,8.8
678,2049547,虚拟程序 Program,2003,8.7
679,2049545,终极战役 Final Flight of the Osiris,2003,8.4
680,2354900,空之境界 第二章 杀人考察（前） 劇場版 空の境界 第二章 殺人考察（前）,2007,8.6
681,10453725,幻想嘉年华特别篇 カーニバル・ファンタズム EX Season,2011,8.6
682,3399553,空之境界 第七章 杀人考察（后） 劇場版 空の境界 第七章 殺人考察（後）,2009,9.0
683,10174444,剧场版魔法少女小圆 前篇 起始的故事 劇場版 魔法少女まどか☆マギカ [前編] 始まりの物語,2012,8.7
684,5992987,无头骑士异闻录：天下泰平 デュラララ!! 第25話 天下泰平,2011,8.7
685,3993632,命运之夜剧场版 劇場版 Fate / stay night - UNLIMITED BLADE WORKS,2010,7.2
686,6110549,京骚戏画 京騒戯画,2011,8.1
687,5337533,四月一日灵异事件簿·笼 xxxHOLiC・籠,2010,9.0
688,6829661,因果论 UN-GO episode:0 因果論,2011,8.0
689,3658905,鹤屋和熏干酪 にょろーん ちゅるやさん,2009,8.0
690,2224444,草莓棉花糖 OVA第1卷 苺ましまろ Original Video Animation 1巻,2007,8.8
691,3993189,轻音少女番外篇：Live House! けいおん! 番外編 ライブハウス!,2010,8.8
692,2305534,向阳素描 OVA ひだまり スケッチ 特別編,2007,8.5
693,6026060,日常の0話,2011,8.3
694,3217118,天元突破剧场版：红莲篇 劇場版 天元突破グレンラガン 紅蓮篇,2008,8.5
695,4821032,变态生理研讨会OVA 変ゼミ OVA,2010,7.7
696,3927686,团子大家族：另一个世界 杏篇 もうひとつの世界 杏編,2009,8.4
697,3629189,青空夏季篇 前篇：山路 AIR in Summer 前編 やまみち,2005,8.4
698,6886526,天使的心跳：另一个后记 Angel Beats! ANOTHER EPILOGUE,2010,7.7
699,3239699,战队长悠哉游哉的一天 わりとヒマな戦隊長の一日,2006,8.0
700,4901698,某科学的超电磁炮OVA とある科学の超電磁砲 御坂さんはいま注目の的ですから,2010,8.1
701,1449328,机动警察剧场版2 機動警察パトレイバー 2,1993,8.6
702,3154176,四月一日灵异事件簿：春梦记 前篇 xxxHOLiC 春夢記 前編,2009,8.7
703,3282388,翼：春雷记 ツバサ 春雷記,2009,8.4
704,1507076,翼·年代记 剧场版 鸟笼国的公主 劇場版 ツバサ・クロニクル 鳥カゴの国の姫君,2005,7.3
705,3077701,空之境界 第四章 伽蓝之洞 劇場版 空の境界 第四章 伽藍の洞,2008,8.7
706,1401538,X战记 剧场版 X -エックス-,1996,7.5
707,1868515,奇诺之旅 活着的目标 生活继续 キノの旅 何かをするために -life goes on.-,2005,8.7
708,11639344,冰菓OAD 氷菓OAD,2013,8.3
709,10759861,花开伊吕波剧场版：甜蜜的家 劇場版 花咲くいろは HOME SWEET HOME,2013,8.5
710,20491393,中二病也要谈恋爱！ 闪耀的圣爆诞祭 中二病でも恋がしたい！ 煌めきの…聖爆誕祭,2013,8.2
711,7564986,龙与虎OVA：便当的精髓 とらドラ!OVA 弁当の极意,2011,8.2
712,4236817,银魂：白夜叉降诞预告 劇場版 銀魂 〜白夜叉降誕〜 予告篇,2008,9.5
713,5384550,世界第一初恋：小野寺律的场合 世界一初恋 OVA 小野寺律の場合,2011,8.7
714,10767534,召唤恶魔阿萨谢尔OAD：路西法篇 よんでますよ、アザゼルさん。 ルシファー編,2012,9.0
715,3915458,海贼王剧场版10：强者天下 ONE PIECE FILM STRONG WORLD,2009,8.6
716,6844861,命运石之门剧场版：负荷领域的既视感 劇場版 STEINS;GATE 負荷領域のデジャヴ,2013,8.6
717,4160477,夏娃的时间 イヴの時間,2010,8.5
718,2043546,秒速5厘米 秒速5センチメートル,2007,8.3
719,1291565,疯狂约会美丽都 Les triplettes de Belleville,2003,8.7
720,1457707,猫汤 ねこぢる草,2001,8.7
721,1297131,圣诞夜惊魂 The Nightmare Before Christmas,1993,8.2
722,1962116,我在伊朗长大 Persepolis,2007,8.6
723,1851187,捉迷藏 カクレンボ,2005,7.9
724,1921583,魔术师 L'illusionniste,2010,8.7
725,1291588,岁月的童话 おもひでぽろぽろ,1991,8.5
726,1291576,蒸汽男孩 スチームボーイ,2004,7.7
727,1299701,机器人嘉年华 ロボットカーニバル,1987,8.3
728,3903715,红线 Redline,2010,8.4
729,3055044,吸血鬼猎人D Vampire Hunter D,1985,8.4
730,1441644,妖兽都市 妖獣都市,1987,7.4
731,1947265,落叶 Dead Leaves,2004,8.6
732,5915807,飞跃巅峰！飞跃巅峰2！合体剧场版 トップをねらえ！＆トップをねらえ2！合体劇場版！！,2006,8.9
733,1455454,机动战舰剧场版：暗黑王子 機動戦艦ナデシコ The prince of darkness,1998,8.6
734,3543915,交响诗篇Eureka Seven彩虹满载 交響詩篇エウレカセブン ポケットが虹でいっぱい,2009,7.5
735,4111521,枪神 剧场版 劇場版 TRIGUN Badlands Rumble,2010,8.1
736,5298995,钢之炼金术师：叹息之丘的圣星 鋼の錬金術師 嘆きの丘の聖なる星,2011,7.3
737,1763916,浪客剑心：星霜篇 るろうに剣心 -明治剣客浪漫譚- 星霜編,2001,8.0
738,2123782,苹果核战记2 エクスマキナ,2007,7.5
739,2035642,2077日本锁国 ベクシル 2077日本鎖国,2007,7.1
740,1467778,机动警察剧场版1 機動警察パトレイバー the Movie,1989,8.2
741,24861238,空之境界 未来福音 extra chorus 劇場版 空の境界 未来福音 extra chorus,2013,9.0
742,25827272,摇曳百合OVA：暑假时光 ゆるゆり なちゅやちゅみ！,2014,8.2
743,25774760,虫师：蚀日之翳 蟲師 日蝕む翳,2014,9.3
744,25772498,少女与战车OVA：这次是真正的安齐奥战 ガールズ&パンツァー これが本当のアンツィオ戦です!,2014,8.7
745,21351041,偶像大师剧场版：前往光辉的彼端 THE IDOLM@STER MOVIE 輝きの向こう側へ！,2014,8.2
746,26331548,第三飞行少女队 第三飛行少女隊,2015,8.0
747,20266597,小魔法学园 リトル ウィッチ アカデミア,2013,8.6
748,26616166,吹响悠风号 TV未放送回 響け！ユーフォニアム かけだすモナカ,2015,8.9
749,5345426,强袭魔女 剧场版 ストライクウィッチーズ 劇場版,2012,7.4
750,10864735,勇猛宇宙海贼：亚空间之深渊 モーレツ宇宙海賊 ABYSS OF HYPERSPACE -亜空の深淵-,2014,7.5
751,20471024,宇宙战舰大和号2199 第三章“无尽的航海” 宇宙戦艦ヤマト2199 第三章「果てしなき航海」,2012,8.8
752,19897564,女子落 OAD じょしらく OAD,2013,8.7
753,26635319,伤物语2：热血篇 傷物語Ⅱ 熱血篇,2016,8.2
754,26605865,伪恋OAD：新婚/魔法甜点师小咲酱!! ニセコイ シンコン/マジカルパティシエ小咲ちゃん!!,2016,7.2
755,25702678,小魔女学园：魔法游行 リトルウィッチアカデミア 魔法仕掛けのパレード,2015,8.6
756,10527244,百合星人奈绪子 OVA 百合星人ナオコサン OVA,2012,7.9
757,26348171,"Wake Up, Girls! 超越深限 Wake Up, Girls! Beyond the Bottom",2015,7.5
758,5298994,剧场版光之美少女HeartCatch PreCure! 映画 ハートキャッチプリキュア! 花の都でファッションショー…ですか!?,2010,8.9
759,26315237,玉响完结篇第三部：憧 たまゆら 卒業写真 第3部 憧 あこがれ,2015,8.1
760,6900096,放浪男孩OVA 只有我被笑话 ～Black Sheep～ 放浪息子 ぼくだけ笑われた ～Black sheep～,2011,8.7
761,25779156,悠哉日常大王 OAD のんのんびより OAD 沖縄へ行くことになった,2014,8.9
762,25852254,属性同好会 OAD ディーふらぐ！OAD ウォーター!!,2014,7.6
763,25812276,魔女的使命 OAD ウィッチクラフトワークス 多華宮君と妹の悪巧み,2015,7.5
764,19973806,摔跤的罗密欧与朱丽叶 キックハート,2013,8.4
765,6957273,大武当之天地密码,2012,3.8
766,10604893,四大名捕大结局,2014,4.7
767,4154669,痞子英雄之全面开战 痞子英雄,2012,6.4
768,3305722,刺陵,2009,3.7
769,10604892,四大名捕2,2013,4.8
770,25837175,谜城,2015,5.5
771,22555690,冲锋战警 衝鋒戰警,2013,4.1
772,3874981,全城戒备,2010,4.4
773,10828426,绝色武器,2012,3.9
774,5364905,天机·富春山居图,2013,2.9
775,4118068,功夫侠,2013,3.7
776,19975090,金刚王：死亡救赎,2013,5.3
777,1303693,防弹武僧 Bulletproof Monk,2003,5.2
778,6890737,光辉岁月,2013,4.6
779,19966126,功夫战斗机,2013,3.2
780,6529847,冬荫功2：拳霸天下 ต้มยำกุ้ง 2,2013,5.4
781,4826765,拳霸3 องค์บาก 3,2010,4.9
782,10829449,街头之王,2012,4.8
783,1294365,特警屠龙 特警屠龍,1988,6.3
784,1308110,飞龙再生 飛龍再生,2003,5.7
785,1393479,韩城攻略,2005,6.0
786,5317291,西游记之大闹天宫,2014,4.1
787,6849071,铁血娇娃,2013,3.4
788,3736637,苏乞儿 蘇乞兒,2010,4.7
789,4134631,叶问前传,2010,5.7
790,1947091,三国之见龙卸甲,2008,5.1
791,3114109,暴力街区13：终极 Banlieue 13 - Ultimatum,2009,7.4
792,3775167,铁血精英 Killer Elite,2011,6.4
793,1309209,极限特工2 xXx: State of the Union,2005,6.5
794,6875647,帕克 Parker,2013,6.3
795,3001077,谍影重重4 The Bourne Legacy,2012,6.7
796,1507151,游侠 War,2007,6.3
797,2132412,死亡飞车 Death Race,2008,7.4
798,1946882,007：大破量子危机 Quantum of Solace,2008,6.4
799,3718424,金刚狼2 The Wolverine,2013,6.1
800,2223596,特种部队：眼镜蛇的崛起 G.I. Joe: The Rise of Cobra,2009,7.2
801,7054604,变形金刚4：绝迹重生 Transformers: Age of Extinction,2014,6.6
802,6532822,生化危机5：惩罚 Resident Evil: Retribution,2012,5.6
803,1584750,神奇四侠2 Fantastic 4: Rise of the Silver Surfer,2007,6.2
804,10487568,蜂鸟特攻 Hummingbird,2013,6.2
805,5151891,暂告安全 Safe,2012,6.2
806,10486471,怒火保镖 Wild Card,2015,5.2
807,3238087,玩命追踪 Blitz,2011,6.1
808,25825412,机械师2：复活 Mechanic: Resurrection,2016,5.6
809,25749872,绝命盗窃 Momentum,2015,5.8
810,10792320,谍影特工 The November Man,2014,6.3
811,20379462,使命召唤 The Gunman,2015,5.8
812,4156402,背水一战 The Last Stand,2013,6.8
813,25789402,侠探杰克：永不回头 Jack Reacher: Never Go Back,2016,5.9
814,25809384,极盗者 Point Break,2015,6.8
815,3170961,双龙出手 2 Guns,2013,6.5
816,12012475,行过死荫之地 A Walk Among the Tombstones,2014,6.3
817,20503269,三日刺杀 3 Days to Kill,2014,6.3
818,25798131,疾速追杀 John Wick,2014,7.1
819,4014396,神奇四侠2015 Fantastic Four,2015,4.2
820,25800699,幸存者 Survivor,2015,5.8
821,1291844,终结者2：审判日 Terminator 2: Judgment Day,1991,8.5
822,3006772,第九区 District 9,2009,8.2
823,1307106,无间道2 無間道II,2003,8.3
824,1291841,教父 The Godfather,1972,9.2
825,1297574,英雄本色,1986,8.7
826,1300741,枪火 鎗火,1999,8.6
827,1309220,黑社会 黑社會,2005,7.9
828,1962508,双子神偷 雙子神偷,2007,5.4
829,1858270,生死格斗 DOA: Dead or Alive,2006,5.1
830,1364764,精武家庭,2005,5.6
831,1298104,雷霆战警,2000,5.8
832,1298869,神偷次世代,2000,5.8
833,1897368,生死拳 黑拳,2006,6.6
834,3230460,夺标 奪標,2008,5.3
835,1297670,致命罗密欧 Romeo Must Die,2000,5.9
836,3754946,锦衣卫,2010,5.9
837,1306160,新警察故事,2004,7.2
838,1299048,特警新人类,1999,6.3
839,1308482,双雄 雙雄,2003,6.4
840,1441602,霍元甲,2006,6.6
841,4917698,硬汉2：奉陪到底,2011,6.4
842,3993708,火龙对决,2010,6.1
843,1302164,特警新人类2：机动任务,2000,5.9
844,1307740,千机变,2003,5.7
845,1308722,十面埋伏,2004,5.6
846,3813779,剑雨,2010,6.9
847,4942776,武侠,2011,6.6
848,10574622,人再囧途之泰囧,2012,7.5
849,1859036,宝贝计划 寶貝計劃,2006,7.1
850,3179758,邻家特工 The Spy Next Door,2010,6.1
851,1304642,尖峰时刻2 Rush Hour 2,2001,6.6
852,5977836,逆战,2012,6.4
853,10726941,窃听风云3,2014,6.2
854,24987018,赤道,2015,6.0
855,5996800,太极1：从零开始,2012,5.7
856,2994851,血滴子,2012,4.6
857,6985810,狩猎 Jagten,2012,9.0
858,1304447,记忆碎片 Memento,2000,8.5
859,1780330,致命魔术 The Prestige,2006,8.8
860,1397546,追随 Following,1998,8.9
861,4268598,告白,2010,8.7
862,3743114,黄海 황해,2010,8.4
863,25750969,夜行者 Nightcrawler,2014,8.2
864,1293350,"两杆大烟枪 Lock, Stock and Two Smoking Barrels",1998,9.0
865,1862151,疯狂的石头,2006,8.2
866,6307447,被解救的姜戈 Django Unchained,2012,8.5
867,2334904,禁闭岛 Shutter Island,2010,8.6
868,1292217,穆赫兰道 Mulholland Dr.,2001,8.3
869,10745405,冒牌家庭 We're the Millers,2013,7.4
870,3233761,宿醉 The Hangover,2009,7.6
871,11624706,小黄人大眼萌 Minions,2015,7.3
872,1438652,无耻混蛋 Inglourious Basterds,2009,8.4
873,3734112,风声,2009,8.0
874,3011051,恐怖游轮 Triangle,2009,8.3
875,1292343,蝴蝶效应 The Butterfly Effect,2004,8.7
876,24751756,老炮儿,2015,8.0
877,25926267,一个勺子,2014,7.7
878,5422105,窃听风云2,2011,7.5
879,6517421,惊天魔盗团 Now You See Me,2013,7.5
880,26352445,反贪风暴2 S風暴,2016,5.3
881,24860318,但丁密码 Inferno,2016,6.2
882,25921812,驴得水,2016,8.3
883,21937438,抓住那个家伙 몽타주,2013,7.9
884,3992381,不可饶恕 용서는 없다,2010,7.7
885,10437779,新世界 신세계,2013,8.5
886,25766529,走到尽头 끝까지 간다,2014,7.8
887,1304026,我要复仇 복수는 나의 것,2002,7.9
888,4237879,人在囧途,2010,7.4
889,25717233,心花路放,2014,7.0
890,19944106,美人鱼,2016,6.8
891,1388216,撞车 Crash,2004,8.6
892,1295686,盗火线 Heat,1995,8.4
893,1471507,十三罗汉 Ocean's Thirteen,2007,7.3
894,1292344,十二罗汉 Ocean's Twelve,2004,7.1
895,1301345,偷天换日 The Italian Job,2003,7.5
896,1304608,剑鱼行动 Swordfish,2001,7.4
897,1293544,沉默的羔羊 The Silence of the Lambs,1991,8.7
898,1297192,致命ID Identity,2003,8.6
899,1297630,第六感 The Sixth Sense,1999,8.8
900,1309054,天气预报员 The Weather Man,2005,7.6
901,1293434,王牌对王牌 The Negotiator,1998,8.4
902,1296217,一级恐惧 Primal Fear,1996,8.4
903,1305725,大卫·戈尔的一生 The Life of David Gale,2003,8.7
904,1978709,黑天鹅 Black Swan,2010,8.5
905,1820145,理发师陶德 Sweeney Todd: The Demon Barber of Fleet Street,2007,7.7
906,3011308,孤儿怨 Orphan,2009,8.1
907,3836070,孤独的幸存者 Lone Survivor,2013,7.9
908,5157137,勇者行动 Act of Valor,2012,7.5
909,10774184,豪勇七蛟龙 The Magnificent Seven,2016,7.4
910,10484117,天空之眼 Eye in the Sky,2015,7.8
911,3066739,钢铁侠2 Iron Man 2,2010,7.1
912,1308843,"我，机器人 I, Robot",2004,7.9
913,1820156,我是传奇 I Am Legend,2007,7.8
914,1295250,X战警 X-Men,2000,7.5
915,1306612,蜘蛛侠 Spider-Man,2002,7.4
916,1304141,黑客帝国2：重装上阵 The Matrix Reloaded,2003,8.4
917,1866471,雷神 Thor,2011,6.6
918,1298525,碟中谍2 Mission: Impossible II,2000,7.0
919,1418190,007：大战皇家赌场 Casino Royale,2006,7.4
920,1308848,国家宝藏 National Treasure,2004,7.6
921,1303139,玩命快递 The Transporter,2002,7.2
922,1418192,加勒比海盗3：世界的尽头 Pirates of the Caribbean: At World's End,2007,8.0
923,1293167,生死时速 Speed,1994,8.0
924,1292484,碟中谍 Mission: Impossible,1996,7.9
925,1293537,空军一号 Air Force One,1997,7.4
926,1307812,双旗镇刀客,1991,8.0
927,1295409,纵横四海 緃横四海,1991,8.7
928,1301946,大醉侠 大醉俠,1966,7.5
929,1401962,刀,1995,7.9
930,10563779,嫌疑人 용의자,2013,7.3
931,4249355,孤胆特工 아저씨,2010,8.1
932,1915180,老千 타짜,2006,7.4
933,26088403,检察官外传 검사외전,2016,7.1
934,25862354,局内人 내부자들,2015,7.6
935,3726072,东邪西毒：终极版 東邪西毒終極版,2008,8.7
936,1305690,阿飞正传 阿飛正傳,1990,8.5
937,1291584,杀死比尔2 Kill Bill: Vol. 2,2004,7.8
938,1299603,落水狗 Reservoir Dogs,1992,8.3
939,2080007,金刚不坏 Death Proof,2007,7.6
940,2132932,星际迷航 Star Trek,2009,7.9
941,2129132,超凡蜘蛛侠 The Amazing Spider-Man,2012,7.2
942,1298189,极速60秒 Gone in 60 Seconds,2000,7.3
943,1300537,虎胆龙威2 Die Hard 2,1990,7.7
944,1294323,第一滴血 First Blood,1982,8.1
945,1292677,007之黄金眼 GoldenEye,1995,7.5
946,1293317,断箭 Broken Arrow,1996,7.2
947,1308755,僵尸肖恩 Shaun of the Dead,2004,7.6
948,1300616,买凶拍人 買兇拍人,2001,8.3
949,2003389,葬礼上的死亡 Death at a Funeral,2007,8.1
950,1937257,微不足道 Big Nothing,2006,8.1
951,1301171,偷拐抢骗 Snatch,2000,8.5
952,3026572,世界尽头 The World's End,2013,7.4
953,2044089,杀手没有假期 In Bruges,2008,8.1
954,25787888,八恶人 The Hateful Eight,2015,8.3
955,1292523,侏罗纪公园 Jurassic Park,1993,7.9
956,1302467,黑客帝国3：矩阵革命 The Matrix Revolutions,2003,8.5
957,1293531,第五元素 The Fifth Element,1997,7.9
958,1293475,黄飞鸿之二：男儿当自强 黃飛鴻之二男兒當自強,1992,7.8
959,1294561,太极张三丰 太極張三豐,1993,7.4
960,1296837,新少林五祖,1994,7.6
961,1400868,警察故事,1985,7.6
962,1294991,精武门 精武門,1972,8.4
963,1307577,唐山大兄,1971,7.6
964,1293118,龙争虎斗 Enter the Dragon,1973,8.1
965,1300361,第一滴血2 Rambo: First Blood Part II,1985,7.7
966,1306870,猛龙过江 猛龍過江,1972,8.2
967,1308456,死亡游戏 Game of Death,1978,7.7
968,1295106,鼠胆龙威 鼠膽龍威,1995,7.0
969,1295746,黑侠,1996,6.7
970,3578981,叶问2：宗师传奇,2010,7.2
971,1297194,杀手之王 殺手之王,1998,6.6
972,1302753,飞鹰计划 飛鷹計劃,1991,7.4
973,1297909,A计划 A計劃,1983,7.7
974,1296978,双龙会 雙龍會,1992,7.3
975,1307319,醉拳2 醉拳Ⅱ,1994,7.5
976,1299502,霹雳火 霹靂火,1995,6.7
977,1295547,一个好人 一個好人,1997,6.8
978,1292867,快餐车,1984,7.3
979,2284851,精英部队 Tropa de Elite,2007,7.9
980,1292208,上帝之城 Cidade de Deus,2002,8.9
981,1304898,训练日 Training Day,2001,7.9
982,24325861,会计刺客 The Accountant,2016,7.3
983,1309116,怒火救援 Man on Fire,2004,8.1
984,2153526,特工绍特 Salt,2010,7.2
985,1947114,跟踪 跟蹤,2007,7.1
986,1857099,老无所依 No Country for Old Men,2007,8.0
987,3626372,大地惊雷 True Grit,2010,8.1
988,1302434,机动部队 PTU,2003,7.9
989,1867408,伤城,2006,6.8
990,1307694,无间道3：终极无间 無間道III 終極無間,2003,7.8
991,1366853,旺角黑夜,2004,7.3
992,1298492,高度戒备 高度戒備,1997,7.1
993,1292846,省港旗兵,1984,7.7
994,1292633,冲锋队之怒火街头 衝鋒隊之怒火街頭,1996,7.8
995,1296623,两个只能活一个 兩個只能活一個,1997,7.7
996,1759192,3个受伤的警察 3個受傷的警察,1996,7.6
997,1304837,爆裂刑警,1999,7.7
998,1292450,暗花,1998,8.3
999,3013580,意外,2009,7.2
1000,1297304,笑傲江湖,1990,7.8
1001,1394324,东方不败风云再起 東方不敗之風雲再起,1993,7.2
1002,1299059,倚天屠龙记之魔教教主 倚天屠龍記之魔教教主,1993,7.2
1003,1301198,少林寺,1982,7.9
1004,1401205,七剑,2005,5.8
